id,category_id,name,calorie,protein,fat,carbohydrate,detail,short_name
549,6,ケール　葉　生,26,2.1,0.4,5.6,別名： 葉キャベツ、はごろもかんらん廃棄部位： 葉柄基部硝酸イオン： 0.2 g,ケール
550,6,コールラビ　球茎　生,21,1,0,5.1,別名： 球茎かんらん、かぶかんらん廃棄部位： 根元及び葉柄基部硝酸イオン： 0.1 g,コールラビ
551,6,コールラビ　球茎　ゆで,20,1,0,5.2,別名： 球茎かんらん、かぶかんらん根元及び葉柄基部を除いたもの硝酸イオン： 0.1 g,コールラビ
552,6,こごみ　若芽　生,25,3,0.2,5.3,別名： くさそてつ、こごめ硝酸イオン： Tr,こごみ
553,6,（ごぼう類）　ごぼう　根　生,58,1.8,0.1,15.4,廃棄部位： 皮、葉柄基部及び先端硝酸イオン： 0.1 g,ごぼう
554,6,（ごぼう類）　ごぼう　根　ゆで,50,1.5,0.2,13.7,皮、葉柄基部及び先端を除いたもの硝酸イオン： 0.1 g,ごぼう
555,6,こまつな　葉　生,13,1.5,0.2,2.4,廃棄部位： 株元硝酸イオン： 0.5 g,こまつな
556,6,こまつな　葉　ゆで,14,1.6,0.1,3,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.3 g,こまつな
557,6,コリアンダー　葉　生,18,1.4,0.4,4.6,別名： 香菜（シャンツァイ）、パクチー廃棄部位： 根、食物繊維：AOAC2011.25法硝酸イオン：0.3ｇ,コリアンダー
558,6,ザーサイ　漬物,20,2.5,0.1,4.6,別名： ダイシンサイ硝酸イオン： 0.2 g,ザーサイ
559,6,さんとうさい　葉　生,12,1,0.2,2.7,別名： さんとうな、べが菜廃棄部位： 根及び株元硝酸イオン： 0.3 g,さんとうさい
560,6,さんとうさい　葉　ゆで,14,1.4,0.3,2.9,別名： さんとうな、べが菜根を除いたものゆでた後水冷し、手搾りしたもの廃棄部位： 株元硝酸イオン： 0.2 g,さんとうさい
561,6,さんとうさい　塩漬,18,1.5,0.3,4,別名： さんとうな廃棄部位： 株元水洗いし、手搾りしたもの硝酸イオン： 0.3 g,さんとうさい
562,6,しかくまめ　若ざや　生,19,2.4,0.1,3.8,廃棄部位： さやの両端硝酸イオン： 0.1 g,しかくまめ
563,6,（ししとう類）　ししとう　果実　生,24,1.9,0.3,5.7,別名： ししとうがらし廃棄部位： へた硝酸イオン：0g,ししとう
564,6,（ししとう類）　ししとう　果実　油いため,51,1.9,3.2,5.8,別名： ししとうがらしへたを除いたもの植物油（調合油）硝酸イオン： 0 g,ししとう
565,6,しそ　葉　生,32,3.9,0.1,7.5,別名 ： 大葉試料： 青じそ廃棄率： 小枝つきの場合40 %硝酸イオン： 0.1 g,しそ
566,6,しそ　実　生,32,3.4,0.1,8.9,試料： 青じそ廃棄率： 穂じその場合 35 %硝酸イオン： Tr,しそ
567,6,じゅうろくささげ　若ざや　生,22,2.5,0.1,4.8,別名： 長ささげ、三尺ささげ廃棄部位： へた　硝酸イオン： Tr,じゅうろくささげ
568,6,じゅうろくささげ　若ざや　ゆで,28,2.8,0.1,6.2,別名： 長ささげ、三尺ささげへたを除いたもの硝酸イオン： Tr,じゅうろくささげ
569,6,しゅんぎく　葉　生,20,2.3,0.3,3.9,別名： きくな廃棄部位： 基部 廃棄率： 根つきの場合 15 %硝酸イオン： 0.3 g,しゅんぎく
570,6,しゅんぎく　葉　ゆで,25,2.7,0.5,4.5,別名： きくなゆでた後水冷し、手搾りしたもの硝酸イオン： 0.2 g,しゅんぎく
571,6,じゅんさい　若葉　水煮びん詰,4,0.4,0,1,液汁を除いたもの,じゅんさい
572,6,（しょうが類）　葉しょうが　根茎　生,9,0.5,0.2,2.1,別名： 盆しょうが、はじかみ廃棄部位： 葉及び茎硝酸イオン： 0.2 g,葉しょうが
573,6,（しょうが類）　しょうが　根茎　皮なし　生,28,0.9,0.3,6.6,別名：ひねしょうが廃棄部位： 皮硝酸イオン： 0.1 g,しょうが
574,6,（しょうが類）　しょうが　根茎　皮なし　生　おろし,58,0.7,0.8,16,別名：ひねしょうが全体に対する割合24 %硝酸イオン： Tr,しょうが
575,6,（しょうが類）　しょうが　根茎　皮なし　生　おろし汁,17,0.4,0.3,3.5,別名：ひねしょうが全体に対する割合76 %硝酸イオン： Tr,しょうが
576,6,（しょうが類）　しょうが　漬物　酢漬,15,0.3,0.2,3.9,別名： 紅しょうが原材料：ひねしょうが液汁を除いたもの硝酸イオン： 0g,しょうが
577,6,（しょうが類）　しょうが　漬物　甘酢漬,44,0.2,0.4,10.7,別名： ガリ原材料：新しょうが液汁を除いたもの硝酸イオン： 0g,しょうが
578,6,（しょうが類）　新しょうが　根茎　生,10,0.3,0.3,2.7,廃棄部位： 皮及び茎食物繊維：AOAC2011.25法硝酸イオン：0.1ｇ,新しょうが
579,6,しろうり　果実　生,15,0.9,0.1,3.3,別名： あさうり、つけうり廃棄部位： わた及び両端,しろうり
580,6,しろうり　漬物　塩漬,15,1,0.1,3.7,別名： あさうり、つけうり廃棄部位： 両端水洗いし、手搾りしたもの,しろうり
581,6,しろうり　漬物　奈良漬,216,4.6,0.2,40,別名： あさうり、つけうり硝酸イオン： Tr,しろうり
582,6,ずいき　生ずいき　生,15,0.5,0,4.1,廃棄部位： 株元及び表皮硝酸イオン： Tr,ずいき
583,6,ずいき　生ずいき　ゆで,10,0.4,0,3.1,株元及び表皮を除いたものゆでた後水冷し、手搾りしたもの硝酸イオン： 0 g,ずいき
584,6,ずいき　干しずいき　乾,232,6.6,0.4,63.5,別名： いもがら硝酸イオン： 1.4 g,ずいき
585,6,ずいき　干しずいき　ゆで,9,0.5,0,3.4,別名： いもがらゆでた後水冷し、手搾りしたもの硝酸イオン： Tr,ずいき
586,6,すいぜんじな　葉　生,16,0.6,0.6,3.4,別名： 金時草、式部草廃棄部位： 葉柄基部　食物繊維：AOAC2011.25法硝酸イオン：0.3ｇ,すいぜんじな
587,6,すぐきな　葉　生,23,1.9,0.2,5.4,別名： かもな廃棄部位： 葉柄基部硝酸イオン： 0.2 g,すぐきな
588,6,すぐきな　根　生,19,0.6,0.1,4.7,別名： かもな廃棄部位： 根端及び葉柄基部硝酸イオン： 0.2 g,すぐきな
589,6,すぐきな　すぐき漬,30,2.6,0.7,6.1,水洗いし、手搾りしたもの,すぐきな
590,6,ズッキーニ　果実　生,16,1.3,0.1,2.8,別名： つるなしかぼちゃ廃棄部位： 両端硝酸イオン： 0.1 g,ズッキーニ
591,6,せり　茎葉　生,17,2,0.1,3.3,別名： かわな廃棄部位： 根及び株元硝酸イオン： 0 g,せり
592,6,せり　茎葉　ゆで,17,2.1,0.1,3.4,別名： かわな根を除いたもの廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0 g,せり
593,6,セロリ　葉柄　生,12,0.4,0.1,3.6,別名： セロリー、セルリー、オランダみつば廃棄部位： 株元、葉身及び表皮硝酸イオン： 0.2 g,セロリ
594,6,ぜんまい　生ぜんまい　若芽　生,27,1.7,0.1,6.6,廃棄部位： 株元及び裸葉硝酸イオン： 0 g,ぜんまい
595,6,ぜんまい　生ぜんまい　若芽　ゆで,17,1.1,0.4,4.1,株元及び裸葉を除いたものゆでた後水冷し、水切りしたもの硝酸イオン： 0 g,ぜんまい
596,6,ぜんまい　干しぜんまい　干し若芽　乾,277,14.6,0.6,70.8,硝酸イオン： 0 g,ぜんまい
597,6,ぜんまい　干しぜんまい　干し若芽　ゆで,25,1.7,0.1,6.8,硝酸イオン： 0 g,ぜんまい
598,6,そらまめ　未熟豆　生,102,10.9,0.2,15.5,廃棄部位： 種皮廃棄率： さや入りの場合 80 %硝酸イオン： 0 g,そらまめ
599,6,そらまめ　未熟豆　ゆで,103,10.5,0.2,16.9,廃棄部位： 種皮廃棄率： さや入りの場合 80 %硝酸イオン： (0) g,そらまめ
600,6,タアサイ　葉　生,12,1.3,0.2,2.2,別名： ひさごな、ゆきな、タァサイ、ターサイ、ターツァイ、きさらぎな廃棄部位： 株元硝酸イオン： 0.7 g,タアサイ
601,6,タアサイ　葉　ゆで,11,1.1,0.2,2.3,別名： ひさごな、ゆきな、タァサイ、ターサイ、ターツァイ、きさらぎな廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.5 g,タアサイ
602,6,（だいこん類）　かいわれだいこん　芽ばえ　生,21,2.1,0.5,3.3,別名： かいわれ茎基部約1 cmを除去したもの硝酸イオン： 0.1 g,かいわれだいこん
603,6,（だいこん類）　葉だいこん　葉　生,17,2,0.2,3.3,試料： 水耕栽培品廃棄部位： 株元及び根硝酸イオン： 0.4 g,葉だいこん
604,6,（だいこん類）　だいこん　葉　生,23,2.2,0.1,5.3,廃棄部位： 葉柄基部硝酸イオン： 0.2 g,だいこん
605,6,（だいこん類）　だいこん　葉　ゆで,24,2.2,0.1,5.4,葉柄基部を除いたものゆでた後水冷し、手搾りしたもの硝酸イオン： 0.1 g,だいこん
606,6,（だいこん類）　だいこん　根　皮つき　生,15,0.5,0.1,4.1,廃棄部位： 根端及び葉柄基部硝酸イオン： 0.1 g,だいこん
607,6,（だいこん類）　だいこん　根　皮つき　ゆで,15,0.4,0,4.5,根端及び葉柄基部を除いたもの硝酸イオン： 0.2 g,だいこん
608,6,（だいこん類）　だいこん　根　皮なし　生,15,0.4,0.1,4.1,廃棄部位： 根端、葉柄基部及び皮硝酸イオン： 0.2 g,だいこん
609,6,（だいこん類）　だいこん　根　皮なし　生　おろし,25,0.6,0.2,8,全体に対する割合18 %硝酸イオン： 0.2 g,だいこん
610,6,（だいこん類）　だいこん　根　皮なし　生　おろし汁,12,0.3,0,2.7,全体に対する割合82 %硝酸イオン： 0.2 g,だいこん
611,6,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い,23,0.6,0.1,7.2,全体に対する割合20 %硝酸イオン： 0.2 g,だいこん
612,6,（だいこん類）　だいこん　根　皮なし　ゆで,15,0.5,0.1,4,根端、葉柄基部及び皮を除いたもの硝酸イオン： 0.1 g,だいこん
613,6,（だいこん類）　切干しだいこん　乾,280,9.7,0.8,69.7,硝酸イオン： 2.9 g,切干しだいこん
614,6,（だいこん類）　切干しだいこん　ゆで,13,0.9,0.1,4.1,水もどし後、ゆでた後湯切りしたもの硝酸イオン： Tr,切干しだいこん
615,6,（だいこん類）　切干しだいこん　油いため,78,1.5,6,7.6,水もどし後、油いため植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： Tr,切干しだいこん
616,6,（だいこん類）　漬物　いぶりがっこ,76,1.1,0.3,21,硝酸イオン：0.2ｇ食物繊維：AOAC2011.25法,漬物
617,6,（だいこん類）　漬物　ぬかみそ漬,29,1.3,0.1,6.7,根、皮つき水洗いし、水切りしたもの,漬物
618,6,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,43,0.6,0.3,10.8,別名： 新漬たくあん、早漬たくあんビタミンC： 酸化防止用として添加硝酸イオン： Tr,漬物
619,6,（だいこん類）　漬物　たくあん漬　干しだいこん漬,23,1.9,0.1,5.5,別名： 本たくあん硝酸イオン： Tr,漬物
620,6,（だいこん類）　漬物　守口漬,194,5.3,0.2,44.3,,漬物
621,6,（だいこん類）　漬物　べったら漬,53,0.4,0.2,13.1,ビタミンC： 酸化防止用として添加硝酸イオン：0.1 g,漬物
622,6,（だいこん類）　漬物　みそ漬,52,2.1,0.3,11.4,硝酸イオン：Tr,漬物
623,6,（だいこん類）　漬物　福神漬,137,2.7,0.1,33.3,原材料： だいこん、なす、なたまめ、れんこん、しょうが等市販品の調味液を除去したもの,漬物
624,6,（たいさい類）　つまみな　葉　生,19,1.9,0.3,3.6,試料： 若採りせっぱくたいさい（雪白体菜）硝酸イオン： 0.3 g,つまみな
625,6,（たいさい類）　たいさい　葉　生,15,0.9,0.1,3.5,別名： しゃくしな硝酸イオン： 0.6 g,たいさい
626,6,（たいさい類）　たいさい　塩漬,19,1.6,0.1,4.3,別名： しゃくしな水洗いし、手搾りしたもの,たいさい
627,6,たかな　葉　生,21,1.8,0.2,4.2,廃棄部位： 株元硝酸イオン： 0.2 g,たかな
628,6,たかな　たかな漬,30,1.9,0.6,6.2,硝酸イオン：Tr,たかな
629,6,たけのこ　若茎　生,27,3.6,0.2,4.3,廃棄部位： 竹皮及び基部廃棄率： はちく、まだけ等の小型の場合 60 %硝酸イオン： Tr,たけのこ
630,6,たけのこ　若茎　ゆで,31,3.5,0.2,5.5,竹皮及び基部を除いたもの硝酸イオン： (Tr),たけのこ
631,6,たけのこ　水煮缶詰,22,2.7,0.2,4,液汁を除いたもの硝酸イオン： 0 g,たけのこ
632,6,たけのこ　めんま　塩蔵　塩抜き,15,1,0.5,3.6,別名： しなちく硝酸イオン： (Tr),たけのこ
633,6,（たまねぎ類）　たまねぎ　りん茎　生,33,1,0.1,8.4,廃棄部位： 皮（保護葉）、底盤部及び頭部硝酸イオン：0ｇ,たまねぎ
634,6,（たまねぎ類）　たまねぎ　りん茎　水さらし,24,0.6,0.1,6.1,皮（保護葉）、底盤部及び頭部を除いたもの硝酸イオン： Tr,たまねぎ
635,6,（たまねぎ類）　たまねぎ　りん茎　ゆで,30,0.8,0.1,7.3,皮（保護葉）、底盤部及び頭部を除いたもの硝酸イオン： Tr,たまねぎ
636,6,（たまねぎ類）　たまねぎ　りん茎　油いため,100,1.4,5.9,12,皮（保護葉）、底盤部及び頭部を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： Tr,たまねぎ
637,6,（たまねぎ類）　たまねぎ　りん茎　油いため　（あめ色たまねぎ）,208,3.2,6.8,34.1,皮（保護葉）、底盤部及び頭部を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン：0ｇ,たまねぎ
638,6,（たまねぎ類）　赤たまねぎ　りん茎　生,34,0.9,0.1,9,別名： レッドオニオン、紫たまねぎ廃棄部位： 皮（保護葉）、底盤部及び頭部硝酸イオン： Tr,赤たまねぎ
639,6,（たまねぎ類）　葉たまねぎ　りん茎及び葉　生,33,1.8,0.4,7.6,廃棄部位： 底盤部硝酸イオン： 0 g,葉たまねぎ
640,6,たらのめ　若芽　生,27,4.2,0.2,4.3,廃棄部位： 木質部及びりん片硝酸イオン： 0 g,たらのめ
641,6,たらのめ　若芽　ゆで,27,4,0.2,4.1,木質部及びりん片を除いたものゆでた後水冷し、手搾りしたもの硝酸イオン： 0 g,たらのめ
642,6,チコリ　若芽　生,17,1,0,3.9,別名： きくにがな、アンディーブ、チコリー廃棄部位： 株元及びしん硝酸イオン： Tr,チコリ
643,6,ちぢみゆきな　葉　生,35,3.6,0.6,5.7,廃棄部位： 株元硝酸イオン： 0.2 g,ちぢみゆきな
644,6,ちぢみゆきな　葉　ゆで,34,3.8,0.7,5.2,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.2 g,ちぢみゆきな
645,6,チンゲンサイ　葉　生,9,0.6,0.1,2,廃棄部位： しん硝酸イオン： 0.5 g,チンゲンサイ
646,6,チンゲンサイ　葉　ゆで,11,0.9,0.1,2.4,廃棄部位： しんゆでた後水冷し、手搾りしたもの硝酸イオン： 0.5 g,チンゲンサイ
647,6,チンゲンサイ　葉　油いため,36,0.8,3.2,2.2,しんを除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0.5 g,チンゲンサイ
648,6,つくし　胞子茎　生,31,3.5,0.1,8.1,廃棄部位： 基部及びはかま（葉鞘）,つくし
649,6,つくし　胞子茎　ゆで,28,3.4,0.1,6.7,基部及びはかま（葉鞘）を除いたものゆでた後水冷し、手搾りしたもの,つくし
650,6,つるな　茎葉　生,15,1.8,0.1,2.8,別名： はまぢしゃ硝酸イオン： 0.2 g,つるな
651,6,つるにんじん　根　生,55,1,0.7,19.8,硝酸イオン： 0 g食物繊維：AOAC2011.25法,つるにんじん
652,6,つるむらさき　茎葉　生,11,0.7,0.2,2.6,硝酸イオン： 0.3 g,つるむらさき
653,6,つるむらさき　茎葉　ゆで,12,0.9,0.2,3.2,ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.3 g,つるむらさき
654,6,つわぶき　葉柄　生,19,0.4,0,5.6,表皮を除いたもの硝酸イオン： Tr,つわぶき
655,6,つわぶき　葉柄　ゆで,14,0.3,0,4.4,ゆでた後水冷し、水切りしたもの硝酸イオン： Tr,つわぶき
656,6,とうがらし　葉･果実　生,32,3.4,0.1,7.2,別名： なんばん、葉とうがらし試料： 辛味種 廃棄部位： 硬い茎及びへた重量比： 葉6、実4硝酸イオン： 0.4 g,とうがらし
